type,actual,prediction,weight,Breast,Colorectum,Upper GI,Liver,Lung,Ovary,Pancreas
NOM:,4,4,1,0.00324723,0.318816291,0.002434962,0.022165027,0.623306286,0.03001844,1.18E-05
NOM:,4,4,1,0.136190915,0.001575164,2.20E-04,2.03E-06,0.849945778,6.30E-04,0.011436108
NOM:,4,4,1,0.003728004,0.002297629,0.003219694,0.492162972,0.498549325,3.47E-05,7.63E-06
NOM:,4,4,1,0.004514218,6.76E-04,0.001255446,7.34E-04,0.992433028,3.36E-04,5.13E-05
NOM:,4,4,1,0.428777974,0.001701302,2.76E-05,1.45E-04,0.569274472,4.94E-05,2.43E-05
NOM:,4,4,1,8.58E-04,3.34E-04,0.0016254,2.12E-06,0.997158187,1.93E-07,2.22E-05
NOM:,4,1,1,0.026964012,0.659814014,0.002610428,7.00E-04,0.309206665,3.46E-04,3.59E-04
NOM:,4,4,1,0.004956434,0.001451727,1.14E-05,1.50E-05,0.989498161,0.003598308,4.69E-04
NOM:,4,4,1,0.061565121,0.001990802,2.34E-04,8.13E-06,0.934475353,1.77E-04,0.001549583
NOM:,5,5,1,0.002146322,2.33E-05,2.20E-06,9.80E-07,0.001511942,0.996307313,7.98E-06
NOM:,5,5,1,1.48E-06,1.11E-07,4.08E-09,1.26E-07,2.28E-08,0.999998227,2.41E-08
NOM:,5,5,1,1.51E-08,1.88E-08,4.68E-09,2.06E-08,3.45E-06,0.999996477,8.55E-09
NOM:,5,5,1,1.16E-08,1.54E-08,2.40E-09,8.80E-09,1.08E-08,0.999999949,2.13E-09
NOM:,5,5,1,2.85E-07,3.15E-07,1.38E-08,4.54E-08,7.69E-08,0.999999128,1.35E-07
NOM:,5,4,1,6.63E-04,1.70E-04,4.26E-06,4.12E-07,0.680452601,0.318670343,3.87E-05
NOM:,5,5,1,2.84E-06,4.40E-07,1.78E-07,1.94E-07,1.31E-07,0.999996008,2.13E-07
NOM:,5,5,1,7.76E-08,1.56E-08,8.57E-09,2.34E-08,1.81E-08,0.999999842,1.47E-08
NOM:,5,5,1,1.19E-04,8.46E-06,3.87E-07,4.06E-07,8.51E-06,0.999862269,7.37E-07
NOM:,5,5,1,1.56E-06,3.43E-07,4.76E-07,2.95E-07,2.36E-05,0.999973497,2.19E-07
NOM:,5,5,1,4.34E-08,3.56E-08,3.45E-08,8.08E-08,5.19E-08,0.999999694,5.94E-08
NOM:,5,5,1,3.20E-06,6.21E-07,5.93E-08,4.66E-07,5.64E-07,0.999993448,1.64E-06
NOM:,5,5,1,3.87E-08,6.26E-08,3.20E-08,1.08E-07,3.85E-08,0.999999626,9.45E-08
NOM:,5,5,1,0.200256812,2.18E-04,3.17E-04,0.002204781,0.001824385,0.794299572,8.80E-04
NOM:,5,5,1,1.72E-09,1.52E-08,1.33E-09,1.97E-09,1.36E-09,0.999999976,2.68E-09
NOM:,5,5,1,1.44E-04,0.00196535,8.37E-06,7.16E-06,0.001447004,0.99634169,8.65E-05
NOM:,5,5,1,2.91E-08,5.79E-09,2.04E-08,4.53E-09,4.79E-09,0.999999929,6.05E-09
NOM:,5,5,1,0.055521488,0.006838703,0.00122288,2.54E-04,0.129279415,0.80222992,0.004653348
NOM:,5,5,1,0.001242508,0.001438643,6.90E-04,0.001409407,5.42E-04,0.994245706,4.31E-04
NOM:,5,5,1,4.92E-07,8.29E-08,6.30E-08,1.17E-07,9.51E-08,0.999998943,2.06E-07
NOM:,5,5,1,1.13E-06,1.16E-06,7.56E-07,8.65E-07,7.71E-07,0.999994494,8.19E-07
NOM:,5,5,1,2.29E-05,4.81E-06,3.85E-05,3.48E-06,0.056982562,0.942945571,2.11E-06
NOM:,5,5,1,1.09E-04,1.05E-04,4.55E-06,1.14E-05,0.003014609,0.996677865,7.83E-05
NOM:,5,5,1,3.85E-08,4.58E-09,1.14E-08,4.51E-08,5.60E-08,0.999999838,6.61E-09
NOM:,5,5,1,6.39E-08,1.56E-08,4.67E-08,2.35E-08,4.20E-08,0.999999793,1.57E-08
NOM:,5,5,1,0.095339762,5.87E-04,8.80E-06,7.21E-05,0.00274095,0.90119072,6.07E-05
NOM:,0,0,1,0.944644944,0.043214914,0.010304832,0.001818037,1.82E-06,1.77E-07,1.53E-05
NOM:,0,0,1,0.999689835,1.75E-04,4.47E-05,4.50E-06,8.56E-05,2.42E-07,3.09E-07
NOM:,0,0,1,0.989688688,0.007328057,0.002686327,1.15E-04,6.94E-05,1.55E-05,9.70E-05
NOM:,0,4,1,0.115691922,0.02314705,0.085356303,2.35E-05,0.773440667,0.002310956,2.96E-05
NOM:,0,0,1,0.944014912,0.022199465,9.42E-05,7.53E-06,0.033678303,2.16E-06,3.47E-06
NOM:,0,0,1,0.882584276,0.116701645,5.03E-04,8.75E-05,1.17E-04,5.95E-06,4.20E-07
NOM:,0,0,1,0.998253571,0.001646641,1.32E-05,6.93E-05,5.30E-06,1.17E-05,2.28E-07
NOM:,0,1,1,0.189440861,0.540700474,0.100217188,0.165131129,7.96E-04,0.001422074,0.002292663
NOM:,0,0,1,0.709962366,0.002086381,2.70E-06,5.79E-07,0.285159764,0.002615507,1.73E-04
NOM:,0,0,1,0.937290794,8.14E-05,3.89E-04,2.36E-05,0.061759881,4.49E-04,5.74E-06
NOM:,0,0,1,0.997640442,1.43E-04,3.86E-04,0.00114705,3.85E-04,1.61E-05,2.82E-04
NOM:,0,0,1,0.901595344,0.0792007,0.006103544,0.006680127,0.004188061,0.00196417,2.68E-04
NOM:,0,0,1,0.974369863,0.002609494,4.91E-05,2.73E-06,0.02285594,1.13E-04,4.15E-07
NOM:,0,0,1,0.991717233,0.008045254,6.64E-05,1.01E-06,1.70E-04,2.62E-07,6.63E-08
NOM:,0,4,1,0.345948155,0.004979135,7.21E-05,3.77E-06,0.648869718,1.09E-04,1.85E-05
NOM:,0,0,1,0.999556127,2.73E-04,7.40E-05,9.43E-05,6.38E-07,1.29E-06,7.53E-07
NOM:,0,0,1,0.987959122,2.40E-04,8.82E-04,0.00698086,0.003704037,1.89E-04,4.49E-05
NOM:,0,0,1,0.966210378,0.012240037,4.38E-05,0.011795321,0.004022334,1.14E-04,0.00557397
NOM:,0,0,1,0.999701818,2.70E-04,1.12E-05,1.57E-05,6.16E-07,2.91E-07,8.05E-07
NOM:,0,4,1,0.202854041,5.37E-04,1.97E-04,1.40E-05,0.795206931,8.89E-04,3.03E-04
NOM:,0,0,1,0.952814632,0.001635966,9.63E-05,6.08E-04,0.022235172,8.88E-04,0.021722378
NOM:,0,0,1,0.998650391,0.001199601,4.38E-06,1.78E-05,2.35E-05,1.00E-04,4.18E-06
NOM:,0,0,1,0.970880543,0.014166004,0.007718274,0.00602706,0.001144847,6.06E-06,5.72E-05
NOM:,0,0,1,0.658176658,0.304269414,0.037519564,3.13E-05,2.35E-06,5.73E-07,1.86E-07
NOM:,0,0,1,0.999661447,2.21E-04,7.05E-05,4.12E-05,2.96E-06,1.77E-06,1.33E-06
NOM:,6,6,1,8.91E-07,9.52E-05,1.89E-05,5.30E-04,1.37E-05,7.91E-08,0.999341141
NOM:,6,6,1,6.10E-09,4.04E-08,1.49E-08,2.50E-07,2.50E-09,1.50E-09,0.999999684
NOM:,6,6,1,0.012866043,0.001250258,1.51E-07,5.31E-05,2.08E-05,1.20E-06,0.985808465
NOM:,6,6,1,2.41E-06,1.84E-06,5.40E-09,8.34E-07,2.25E-09,6.13E-09,0.999994902
NOM:,6,6,1,1.13E-05,2.70E-05,5.87E-06,0.001894228,7.54E-07,4.86E-07,0.998060332
NOM:,6,6,1,3.25E-07,2.77E-08,2.23E-09,7.83E-09,2.66E-09,2.62E-09,0.999999632
NOM:,6,6,1,1.05E-05,9.80E-09,2.41E-09,7.49E-08,4.35E-09,5.30E-09,0.999989432
NOM:,6,6,1,3.21E-04,6.86E-05,2.38E-06,3.09E-05,1.82E-07,1.45E-07,0.99957671
NOM:,6,6,1,1.46E-04,3.13E-05,1.14E-05,1.90E-05,4.71E-06,2.09E-05,0.999766835
NOM:,6,6,1,5.21E-06,1.80E-06,3.94E-07,5.92E-07,1.66E-09,6.85E-07,0.999991312
NOM:,6,6,1,7.38E-07,7.54E-08,7.41E-08,1.25E-07,2.56E-07,2.94E-09,0.999998729
NOM:,6,6,1,2.02E-05,8.41E-05,1.91E-06,7.62E-05,1.33E-05,2.32E-06,0.999801989
NOM:,6,6,1,2.79E-08,1.13E-07,4.27E-08,3.52E-07,1.43E-07,8.91E-09,0.999999313
NOM:,6,4,1,0.155786722,0.133449309,4.67E-06,1.11E-06,0.614492823,0.00142666,0.094838707
NOM:,6,6,1,0.052806218,0.002917942,2.08E-04,0.005494225,7.61E-07,1.40E-05,0.938559258
NOM:,6,6,1,5.61E-06,3.97E-06,1.77E-06,6.29E-06,4.14E-09,2.18E-08,0.999982339
NOM:,6,6,1,6.39E-06,9.53E-06,1.82E-08,4.09E-08,1.54E-07,3.71E-07,0.999983493
NOM:,6,6,1,6.11E-06,7.36E-06,1.01E-07,8.53E-06,4.88E-08,2.18E-08,0.999977828
NOM:,6,6,1,1.70E-09,1.26E-09,8.85E-10,3.92E-08,7.63E-10,5.14E-10,0.999999956
NOM:,6,6,1,4.03E-08,1.70E-08,7.96E-09,4.84E-08,6.40E-08,1.53E-08,0.999999807
NOM:,6,6,1,1.03E-07,7.08E-07,2.06E-09,3.02E-08,1.12E-08,1.70E-08,0.999999128
NOM:,6,6,1,2.10E-07,1.29E-08,4.32E-10,4.54E-09,5.25E-10,7.44E-10,0.999999771
NOM:,6,6,1,1.72E-04,4.78E-05,5.58E-04,0.001117506,0.080663573,7.63E-07,0.917440454
NOM:,6,6,1,3.78E-05,1.29E-05,2.79E-05,9.78E-06,2.33E-06,3.69E-06,0.999905553
NOM:,6,6,1,1.94E-04,0.003754163,0.00172352,0.008220155,4.27E-06,7.53E-06,0.986096721
NOM:,2,2,1,0.004194308,0.202393336,0.390646079,0.032247003,0.370441891,3.73E-06,7.37E-05
NOM:,2,2,1,1.39E-07,3.86E-04,0.989474259,0.010129822,7.27E-09,2.38E-09,9.92E-06
NOM:,2,2,1,2.18E-05,0.391673854,0.585013852,0.023237337,1.62E-06,7.47E-07,5.08E-05
NOM:,2,2,1,1.66E-06,4.98E-04,0.939273121,0.060223728,3.73E-06,5.93E-10,7.08E-08
NOM:,2,2,1,4.99E-07,0.001817306,0.996071766,0.002037236,2.04E-07,3.24E-07,7.27E-05
NOM:,2,2,1,9.75E-07,0.005462082,0.988598442,0.005931969,5.26E-07,4.45E-08,5.96E-06
NOM:,2,2,1,5.84E-05,0.001646801,0.827129478,0.171127184,1.38E-05,9.58E-07,2.34E-05
NOM:,2,4,1,0.004268398,0.005530136,0.174688763,7.99E-04,0.814461391,2.24E-04,2.81E-05
NOM:,2,2,1,0.103973511,0.175136672,0.618762961,0.101338611,8.23E-05,8.19E-07,7.05E-04
NOM:,2,2,1,0.001393284,0.065968686,0.859555584,0.072916645,8.30E-05,1.27E-05,7.01E-05
NOM:,2,2,1,1.25E-05,1.31E-04,0.999815668,2.92E-05,4.89E-06,1.53E-06,5.15E-06
NOM:,2,2,1,8.38E-09,4.45E-04,0.99880735,7.48E-04,1.30E-09,1.68E-10,6.76E-09
NOM:,2,3,1,3.98E-04,0.007059344,0.274915092,0.717623619,1.99E-06,2.14E-07,1.34E-06
NOM:,2,2,1,9.80E-08,0.001390885,0.998181525,4.27E-04,5.39E-07,9.94E-10,3.61E-07
NOM:,2,2,1,0.001620891,0.290640255,0.707706418,2.46E-05,1.45E-06,4.60E-06,1.79E-06
NOM:,2,2,1,2.30E-07,0.002915014,0.99704034,4.44E-05,5.77E-09,6.98E-10,2.71E-08
NOM:,2,2,1,8.01E-07,0.006493682,0.990291188,0.003214301,6.90E-09,7.75E-10,2.00E-08
NOM:,2,2,1,1.29E-07,0.005412132,0.978385969,0.01617208,5.09E-07,2.12E-08,2.92E-05
NOM:,2,2,1,1.68E-05,0.004717895,0.626480023,0.36877616,8.55E-06,2.93E-08,5.36E-07
NOM:,2,2,1,1.43E-04,0.001924029,0.996968321,9.20E-04,3.96E-05,6.07E-08,4.95E-06
NOM:,2,2,1,2.49E-06,0.004575296,0.978729494,0.016685783,2.42E-07,7.55E-08,6.62E-06
NOM:,2,2,1,7.87E-06,0.090382743,0.908163788,0.001443245,1.23E-06,2.92E-07,8.31E-07
NOM:,2,2,1,0.005802684,0.235934172,0.734597043,0.022693172,4.49E-04,4.85E-07,5.23E-04
NOM:,2,2,1,2.06E-05,0.010432415,0.561456759,0.428087084,2.33E-07,1.48E-09,2.93E-06
NOM:,2,2,1,3.37E-07,0.041513107,0.958048762,4.38E-04,3.95E-09,3.94E-09,7.15E-09
NOM:,3,0,1,0.664442347,0.117946802,0.072662233,0.144793846,2.47E-05,4.06E-05,8.95E-05
NOM:,3,3,1,2.63E-06,5.40E-04,0.006292306,0.993154579,1.02E-05,7.49E-10,3.98E-07
NOM:,3,3,1,7.20E-08,0.001438526,0.205040868,0.79351934,5.60E-07,6.39E-10,6.34E-07
NOM:,3,3,1,4.56E-08,0.002993535,0.356801012,0.640204765,1.41E-07,4.44E-10,5.00E-07
NOM:,3,3,1,2.87E-05,2.07E-04,0.001100798,0.99859169,7.04E-05,4.20E-07,1.33E-06
NOM:,3,3,1,2.83E-08,1.69E-05,0.001854629,0.998123574,4.90E-06,1.63E-09,3.03E-09
NOM:,3,3,1,1.36E-05,9.59E-04,1.13E-04,0.904913711,2.27E-04,3.68E-08,0.093773375
NOM:,3,3,1,1.28E-07,3.13E-04,0.027560347,0.972123834,7.64E-07,8.10E-10,1.88E-06
NOM:,3,3,1,4.24E-05,0.001997689,0.113719212,0.876968893,0.003272904,1.21E-07,0.003998738
NOM:,3,3,1,4.52E-08,8.22E-06,2.34E-04,0.99975519,1.83E-06,4.53E-08,1.06E-06
NOM:,3,3,1,2.33E-06,1.61E-04,0.173468486,0.826367817,2.02E-08,4.72E-10,7.37E-07
NOM:,3,3,1,0.001430056,0.002037478,0.007500765,0.980870742,1.25E-04,6.92E-05,0.007966816
NOM:,3,3,1,1.47E-04,0.001201904,0.004330467,0.979580554,0.006411268,2.14E-06,0.008326924
NOM:,3,3,1,2.74E-05,5.77E-04,0.01654864,0.982844584,1.96E-06,2.45E-08,3.88E-07
NOM:,3,3,1,2.52E-06,1.91E-04,0.009944503,0.989861411,1.59E-08,1.02E-10,4.05E-07
NOM:,3,3,1,1.69E-06,2.58E-04,0.019714517,0.980019931,2.55E-06,2.33E-08,2.91E-06
NOM:,3,3,1,2.92E-06,1.99E-04,1.24E-05,0.971189849,4.59E-07,3.43E-08,0.02859554
NOM:,3,3,1,2.81E-06,2.29E-05,1.87E-04,0.99974662,1.24E-06,2.56E-08,3.97E-05
NOM:,3,3,1,1.29E-05,1.80E-04,0.003115496,0.993474273,0.003182859,1.67E-07,3.47E-05
NOM:,3,3,1,0.036404566,0.024207307,0.00198814,0.7679411,0.165513059,9.89E-05,0.003846881
NOM:,3,3,1,1.12E-04,0.013175876,0.044285011,0.940535667,0.001846204,1.00E-06,4.42E-05
NOM:,3,3,1,1.52E-07,3.70E-05,1.62E-04,0.999785631,1.21E-09,9.92E-10,1.50E-05
NOM:,3,3,1,1.27E-04,2.86E-04,0.01137016,0.972100731,0.013843667,3.65E-05,0.002235518
NOM:,3,3,1,4.44E-06,4.48E-04,0.003609006,0.99593648,1.01E-06,1.48E-07,7.09E-07
NOM:,3,3,1,1.74E-05,0.004041472,0.006015172,0.989858985,2.28E-06,1.12E-06,6.35E-05
NOM:,1,4,1,7.53E-05,0.120976667,0.074575531,0.013315669,0.790934653,1.50E-06,1.21E-04
NOM:,1,1,1,0.001985211,0.992893622,2.36E-04,6.60E-06,0.004850127,1.36E-05,1.52E-05
NOM:,1,1,1,2.56E-07,0.999997099,9.31E-07,7.18E-07,3.37E-07,3.44E-07,3.15E-07
NOM:,1,1,1,7.40E-07,0.999839817,1.45E-06,4.00E-05,1.45E-05,4.08E-07,1.03E-04
NOM:,1,1,1,0.143320188,0.552890352,0.298612461,0.005155463,1.58E-05,1.17E-06,4.62E-06
NOM:,1,1,1,0.083759819,0.741047763,4.88E-04,6.88E-04,0.073298477,0.010604179,0.09011443
NOM:,1,1,1,9.27E-05,0.968005696,0.031394401,4.96E-04,9.49E-06,7.41E-07,1.23E-06
NOM:,1,1,1,3.25E-04,0.991275883,6.58E-04,5.84E-04,0.005087102,2.92E-04,0.001777931
NOM:,1,1,1,0.009953408,0.965971431,0.019375258,0.004513155,1.86E-04,3.02E-08,9.33E-07
NOM:,1,1,1,1.64E-04,0.99674413,0.001955738,8.24E-04,6.37E-05,9.36E-05,1.56E-04
NOM:,1,2,1,2.53E-05,0.074496984,0.925460483,1.51E-05,1.78E-06,4.15E-08,3.21E-07
NOM:,1,4,1,0.001859167,0.448730383,6.17E-05,1.07E-04,0.549201858,3.26E-05,7.09E-06
NOM:,1,1,1,7.65E-05,0.687063044,1.99E-06,2.25E-05,0.3025785,1.45E-06,0.010255992
NOM:,1,0,1,0.876483721,0.089539565,0.006633209,0.004071089,0.023224631,4.74E-05,4.27E-07
NOM:,1,1,1,3.30E-04,0.986247897,0.005508495,0.006954048,2.48E-04,3.92E-05,6.72E-04
NOM:,1,4,1,5.42E-05,0.043548509,3.76E-06,0.004693783,0.951696818,9.82E-07,1.99E-06
NOM:,1,1,1,1.26E-05,0.999974975,3.16E-06,9.59E-07,2.02E-06,1.30E-06,4.96E-06
NOM:,1,1,1,4.54E-04,0.769667175,0.067760957,0.017790437,0.144312943,2.29E-06,1.25E-05
NOM:,1,1,1,5.43E-05,0.667228529,0.332039356,2.68E-04,4.05E-04,1.03E-06,3.32E-06
NOM:,1,1,1,0.05881999,0.799360414,0.141647122,1.71E-04,8.81E-07,1.30E-07,2.69E-07
NOM:,1,3,1,0.009815692,0.282031673,0.286544014,0.420965703,5.60E-04,1.22E-05,7.08E-05
NOM:,1,1,1,1.29E-06,0.999959936,4.96E-06,7.07E-06,1.76E-05,1.11E-06,8.04E-06
NOM:,1,3,1,2.60E-04,0.287691578,0.001306917,0.433181394,0.20405148,1.43E-05,0.073494023
NOM:,1,1,1,0.003429378,0.988946995,6.73E-05,2.36E-05,0.006904675,3.88E-04,2.40E-04
NOM:,1,1,1,0.272443614,0.66687383,0.042318182,0.01825891,1.29E-06,4.13E-06,1.00E-04
NOM:,4,4,1,4.61E-05,4.11E-05,3.73E-04,5.99E-06,0.999485253,5.35E-06,4.31E-05
NOM:,4,4,1,7.33E-05,0.154826119,0.164604043,0.001683027,0.661661477,1.98E-05,0.017132209
NOM:,4,4,1,5.47E-05,2.12E-05,0.00120923,1.96E-05,0.998687577,1.40E-06,6.30E-06
NOM:,4,4,1,2.39E-04,1.72E-04,3.53E-04,0.008454957,0.990726177,2.03E-05,3.33E-05
NOM:,4,4,1,7.41E-04,0.003213782,0.004561838,0.170729024,0.820674507,6.83E-05,1.19E-05
NOM:,4,4,1,0.012353776,0.002204399,0.002287945,6.24E-05,0.982782171,5.08E-05,2.59E-04
NOM:,4,4,1,0.080824857,0.02358176,0.001376739,4.06E-06,0.894192423,1.95E-05,7.08E-07
NOM:,4,4,1,0.019309922,1.64E-04,1.11E-04,4.10E-07,0.980336659,7.68E-05,1.28E-06
NOM:,4,4,1,7.43E-04,1.79E-04,3.36E-05,3.36E-04,0.997779089,1.79E-04,7.51E-04
NOM:,4,4,1,1.44E-06,7.72E-05,4.40E-05,1.11E-05,0.999832436,1.59E-07,3.37E-05
NOM:,4,4,1,6.35E-04,0.016720415,2.83E-06,2.26E-04,0.982180237,2.31E-04,3.76E-06
NOM:,4,4,1,4.49E-04,1.74E-06,0.001863278,8.80E-05,0.997582701,1.35E-05,2.20E-06
NOM:,4,4,1,6.61E-05,0.005266452,1.41E-06,0.00105591,0.99360914,4.88E-07,5.01E-07
NOM:,4,4,1,0.005138238,0.184303188,0.026443527,0.006954912,0.766284827,0.010075703,8.00E-04
NOM:,4,4,1,4.59E-07,5.26E-05,4.62E-05,9.12E-07,0.999847539,3.42E-06,4.89E-05
NOM:,4,4,1,0.001892116,0.002156262,4.84E-05,1.40E-05,0.995034764,8.53E-04,1.86E-06
NOM:,4,4,1,0.429348176,0.004611408,5.46E-05,8.17E-07,0.564634707,7.26E-04,6.24E-04
NOM:,4,4,1,6.10E-05,0.018796032,7.50E-06,5.22E-06,0.981121896,5.79E-07,7.77E-06
NOM:,4,3,1,0.024057981,0.007245191,0.124795883,0.526706448,0.316698511,1.95E-06,4.94E-04
NOM:,4,4,1,1.87E-06,6.02E-04,1.46E-04,1.80E-04,0.999037862,1.48E-07,3.17E-05
NOM:,4,4,1,6.18E-06,3.93E-04,1.62E-05,4.38E-06,0.99850778,7.40E-04,3.33E-04
NOM:,4,2,1,0.002542324,0.04659991,0.543865929,0.395843853,0.010355853,3.71E-06,7.88E-04
NOM:,4,4,1,1.30E-04,0.003448169,4.34E-07,5.27E-06,0.996410422,4.64E-06,1.10E-06
NOM:,4,4,1,1.80E-06,0.001125148,8.32E-06,5.67E-07,0.998780494,6.22E-06,7.75E-05
NOM:,4,2,1,0.006972269,0.053609561,0.332276703,0.287586817,0.319168695,1.62E-05,3.70E-04
NOM:,5,5,1,1.33E-04,2.82E-05,9.09E-06,7.77E-06,8.40E-05,0.999630902,1.07E-04
NOM:,5,5,1,1.91E-04,5.61E-05,2.65E-05,3.26E-05,0.079432523,0.92021769,4.35E-05
NOM:,5,5,1,7.23E-09,4.90E-08,7.80E-09,1.26E-08,1.34E-08,0.999999901,9.17E-09
NOM:,5,5,1,3.35E-05,8.42E-04,9.20E-04,4.14E-05,0.284449211,0.712923187,7.90E-04
NOM:,5,5,1,5.54E-08,3.62E-06,7.70E-08,6.25E-08,6.53E-08,0.999995884,2.37E-07
NOM:,5,5,1,5.55E-09,8.64E-09,7.03E-09,9.00E-09,7.78E-09,0.999999937,2.49E-08
NOM:,5,5,1,2.28E-08,4.10E-09,3.22E-09,4.05E-09,7.83E-09,0.999999946,1.23E-08
NOM:,5,5,1,0.01269735,3.40E-04,1.70E-06,6.49E-06,1.39E-04,0.986290554,5.24E-04
NOM:,5,5,1,1.94E-08,2.59E-07,1.05E-07,1.97E-08,3.02E-08,0.999999533,3.39E-08
NOM:,5,5,1,8.02E-07,2.46E-07,5.02E-07,1.33E-07,9.98E-06,0.999988286,4.65E-08
NOM:,5,5,1,4.88E-08,4.59E-08,3.80E-08,1.33E-07,1.09E-07,0.999999584,4.07E-08
NOM:,5,5,1,1.98E-06,6.32E-08,1.37E-07,6.81E-09,1.66E-06,0.999996145,1.13E-08
NOM:,5,5,1,1.36E-08,1.90E-08,1.20E-08,2.27E-08,1.68E-08,0.999999902,1.45E-08
NOM:,5,5,1,0.152814384,0.041149978,2.15E-06,1.32E-06,0.045419336,0.743158715,0.017454124
NOM:,5,5,1,8.31E-09,4.83E-09,3.78E-09,5.03E-09,9.01E-09,0.999999961,7.97E-09
NOM:,5,5,1,9.83E-07,1.15E-07,2.94E-07,9.25E-08,2.54E-05,0.999973107,3.22E-08
NOM:,5,5,1,1.68E-07,1.28E-07,1.04E-07,1.29E-07,1.23E-07,0.999999211,1.36E-07
NOM:,5,5,1,4.97E-08,2.00E-08,9.77E-09,7.09E-08,1.43E-06,0.9999984,1.57E-08
NOM:,5,5,1,2.63E-07,8.28E-09,3.40E-09,1.67E-09,1.68E-08,0.999999704,2.74E-09
NOM:,5,5,1,8.94E-07,5.99E-07,3.97E-07,5.65E-07,2.19E-06,0.999994913,4.44E-07
NOM:,5,5,1,1.02E-07,3.31E-08,1.40E-08,1.22E-08,7.35E-08,0.999999729,3.70E-08
NOM:,5,4,1,6.36E-05,0.002798053,1.83E-05,3.81E-06,0.79978439,0.197203844,1.28E-04
NOM:,5,4,1,3.15E-05,9.85E-05,1.92E-04,9.91E-07,0.509019544,0.490518545,1.39E-04
NOM:,5,5,1,1.49E-07,2.40E-06,3.86E-07,4.53E-07,1.55E-07,0.999996199,2.54E-07
NOM:,5,5,1,9.29E-09,9.00E-09,8.61E-09,1.00E-08,1.02E-08,0.999999945,7.75E-09
NOM:,0,4,1,0.320517647,7.94E-04,5.17E-05,2.11E-07,0.646756439,0.030996469,8.84E-04
NOM:,0,0,1,0.693690235,0.04543671,4.86E-05,0.002430539,0.078524772,0.003496001,0.176373103
NOM:,0,4,1,0.108632624,0.014707382,9.88E-05,5.21E-06,0.876136832,3.24E-04,9.49E-05
NOM:,0,0,1,0.960094134,0.039546034,4.86E-05,6.26E-05,1.67E-04,7.32E-05,8.09E-06
NOM:,0,0,1,0.928599116,0.066777847,1.80E-04,2.36E-05,0.004214492,4.52E-05,1.59E-04
NOM:,0,0,1,0.989924578,0.007908177,1.12E-04,0.001684904,1.87E-04,1.13E-04,6.97E-05
NOM:,0,0,1,0.933159667,0.059641877,4.19E-05,5.51E-04,0.005439802,0.001155418,1.05E-05
NOM:,0,0,1,0.763120209,0.232534327,0.00411535,1.47E-05,2.09E-04,7.39E-07,5.92E-06
NOM:,0,0,1,0.999544637,9.37E-05,8.74E-07,4.93E-06,2.28E-04,1.26E-04,2.72E-06
NOM:,0,0,1,0.987545242,0.008702632,4.05E-05,1.61E-05,0.003074128,4.45E-05,5.77E-04
NOM:,0,0,1,0.996832407,0.00267803,1.32E-05,1.89E-05,4.09E-04,2.68E-05,2.15E-05
NOM:,0,5,1,0.312788998,0.017619706,0.003265553,0.015191627,0.053126979,0.597645523,3.62E-04
NOM:,0,0,1,0.998969862,8.86E-04,1.79E-05,1.05E-04,2.00E-05,1.09E-06,7.83E-08
NOM:,0,0,1,0.998133311,8.51E-04,3.96E-05,3.92E-04,2.39E-04,3.41E-04,3.47E-06
NOM:,0,0,1,0.995185917,3.72E-04,7.94E-04,0.001722222,0.001863437,5.70E-05,5.58E-06
NOM:,0,0,1,0.978525477,0.021240047,1.20E-04,3.62E-05,7.49E-05,2.95E-06,2.47E-08
NOM:,0,0,1,0.607066578,0.023334811,0.004867783,1.70E-06,0.364021195,4.08E-05,6.67E-04
NOM:,0,0,1,0.995068509,0.004872964,8.80E-06,7.02E-07,4.86E-05,4.44E-07,4.40E-09
NOM:,0,4,1,0.180564634,4.86E-05,1.35E-04,1.82E-06,0.819156318,6.09E-05,3.23E-05
NOM:,0,4,1,0.001267012,8.92E-04,3.31E-04,6.78E-08,0.996063361,0.001254574,1.91E-04
NOM:,0,4,1,0.280870263,0.010258503,1.02E-05,4.87E-08,0.706136026,0.001225045,0.001499911
NOM:,0,0,1,0.943659827,0.038909304,2.01E-04,8.78E-06,0.014011702,5.04E-06,0.00320483
NOM:,0,0,1,0.99951914,4.69E-04,8.22E-06,1.95E-06,4.42E-07,7.88E-07,3.18E-07
NOM:,0,0,1,0.676712305,3.57E-04,1.39E-04,0.002916888,0.307345665,0.010382063,0.002146547
NOM:,0,0,1,0.971714024,0.016607849,2.48E-05,5.35E-05,0.011210154,3.48E-04,4.12E-05
NOM:,6,6,1,3.74E-07,4.50E-09,5.11E-10,6.23E-08,4.83E-10,6.07E-10,0.999999558
NOM:,6,6,1,3.14E-05,1.51E-05,3.13E-07,6.39E-07,1.45E-06,2.32E-08,0.999951159
NOM:,6,6,1,3.00E-04,0.002465473,0.001955143,8.60E-05,0.002040261,1.13E-04,0.993040433
NOM:,6,6,1,5.87E-08,1.61E-06,1.37E-07,4.68E-07,4.91E-08,8.04E-09,0.999997673
NOM:,6,4,1,0.019875452,0.036381444,7.45E-06,6.59E-07,0.91429932,3.99E-04,0.0290371
NOM:,6,6,1,4.02E-05,1.22E-04,1.79E-04,1.41E-04,6.36E-05,1.78E-06,0.99945178
NOM:,6,6,1,2.78E-05,4.58E-08,8.66E-09,1.30E-07,5.20E-09,9.03E-09,0.999971957
