Cancer,seekactual,EMC,CancerSEEK,A1DE,nb,svm,knn,j48,RF,dntb,Fuzzy,Adaboost,DEEPL,EMCfea,,,,EMCc,Seek,a1dec,nb,svm,knn,j48,RF,dntb,fuzzy,adaboost,DeepLearing,EMCpfea
0,0,0,0.208,0,0,0,0.5,0,0.06,0,0,0.023,0.245,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0.004,0.277,0.002,0,0,0.5,0.128,0.43,0.05,0,0.328,0.375,0.013,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.082,0,0,0,0,0.128,0.21,0,0,0.328,0.212,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.084,0,0,0,0,0.021,0,0,0,0.085,0.095,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.172,0,0,0,0,0.021,0.23,0,0,0.328,0.308,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.354,0,0,0,0,0.026,0.16,0,1,0.192,0.371,0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0.089,0,0,0,0,0.021,0,0,0,0.085,0.116,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.014,0.267,0,0,0,0,0.128,0.07,0.001,0,0.085,0.212,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.005,0.217,0.003,0,0,0,0.021,0.17,0.109,0,0.328,0.256,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.559,0.001,0,0,0.5,0.41,0.49,0.005,1,0.83,0.407,0,,,,0,0,0,0,0,1,0,0,0,1,1,0,0
0,1,0,0.075,0,0,0,0,0.021,0.01,0,0,0.023,0.129,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.193,0,0,0,0,0.021,0.07,0,0,0.023,0.209,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.051,0,0,0,0,0.128,0.22,0.011,0,0.328,0.167,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.212,0.003,0,0,0,0.128,0.46,0.013,0,0.328,0.187,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.383,0.334,0.29,0,0,1,0.128,0.22,0.613,0,0.328,0.286,0,,,,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0.001,0.702,0,0,1,0.5,0.935,0.41,0.001,1,0.556,0.509,0,,,,0,0,0,0,1,1,1,0,0,1,1,1,0
0,1,0,0.048,0,0,0,0,0.021,0.01,0,0,0.085,0.096,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.008,0.427,0.003,0,0,0.5,0.41,0.51,0.027,1,0.83,0.503,0,,,,0,0,0,0,0,1,0,1,0,1,1,1,0
0,0,0,0.197,0,0,0,0,0.021,0,0,0,0.085,0.202,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.493,0,0,0,0.5,0.41,0.28,0.001,1,0.83,0.478,0,,,,0,0,0,0,0,1,0,0,0,1,1,0,0
0,1,0.007,0.125,0.031,0,0,0.5,0.128,0.58,0.034,0,0.328,0.27,0,,,,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0.338,0,0,0,0.5,0.021,0.3,0,0,0.111,0.282,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.122,0,0,0,0,0.021,0.05,0,0,0.111,0.125,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.003,0.66,0.016,0,1,0.5,0,0.32,0.092,1,0.556,0.633,0,,,,0,0,0,0,1,1,0,0,0,1,1,1,0
0,1,0,0.737,0,0.008,0,0.5,0,0.4,0,0,0.322,0.619,0,,,,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,1,1,1,1,0.996,1,1,1,0.994,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.995,0.999,1,1,1,1,0.9,1,1,0.714,0.989,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.986,1,0.998,1,0,0,1,0.83,0.953,0,0.753,0.389,1,,,,1,0,1,1,0,0,1,1,1,0,1,0,1
1,0,0.168,0.294,0.416,0,0,0.5,0.41,0.7,0.958,1,0.83,0.286,0.883,,,,1,0,0,0,0,1,0,1,1,1,1,0,1
1,0,1,0.994,1,1,1,1,0.996,0.99,1,1,0.968,0.996,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.996,1,0.999,1,0.994,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,0.981,0.465,0.998,0,1,1,0.41,0.73,0.998,1,0.83,0.49,1,,,,1,0,1,0,1,1,0,1,1,1,1,0,1
1,0,1,1,0.999,1,1,1,0.996,1,1,1,0.968,0.869,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,0.89,0.454,0.83,0,0,1,0.928,0.89,0.896,1,0.961,0.472,1,,,,1,0,1,0,0,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,0.996,0.98,0.999,1,0.968,0.877,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.997,0.355,0.975,0,0,0.5,1,0.64,0.968,0,0.714,0.538,1,,,,1,0,1,0,0,1,1,1,1,0,1,1,1
1,1,1,1,1,1,1,1,0.928,0.99,1,1,0.961,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.997,0.442,0.996,0,0,1,1,0.63,0.999,1,0.481,0.392,1,,,,1,0,1,0,0,1,1,1,1,1,0,0,1
1,1,1,0.736,1,0,0,1,0.996,0.98,1,1,0.994,0.524,1,,,,1,0,1,0,0,1,1,1,1,1,1,1,1
1,1,1,0.998,1,1,1,1,0.996,1,1,1,0.994,0.92,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,0.996,0.118,0.985,0,0,0,0.021,0.29,0.917,0,0.111,0.172,1,,,,1,0,1,0,0,0,0,0,1,0,0,0,1
1,1,0.999,0.748,0.996,0,1,1,0.99,0.9,0.998,1,0.83,0.666,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,0,1,0.985,1,1,1,1,1,0.94,1,1,0.83,0.995,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.996,1,1,1,0.5,0.985,0.94,1,1,0.748,0.788,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0.697,1,0,1,1,0.928,0.92,1,1,0.961,0.64,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0.98,1,1,0.83,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.452,0.261,0.073,0,0,0,0,0.4,0.001,0,0.207,0.151,0.952,,,,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0.684,0.999,0.007,1,1,0.935,0.77,0.999,1,0.556,0.677,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.996,0.97,1,1,0.968,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.999,0.443,0.978,1,0,0,0,0.69,1,1,0.742,0.389,1,,,,1,0,1,1,0,0,0,1,1,1,1,0,1
1,0,1,0.996,0.996,1,1,1,1,0.94,1,1,0.391,0.985,1,,,,1,0,1,1,1,1,1,1,1,1,0,1,1
1,1,0.683,0.15,0.985,1,0,0,0.128,0.04,0.973,0,0.328,0.133,0.992,,,,1,0,1,1,0,0,0,0,1,0,0,0,1
1,0,1,0.814,1,0.503,1,1,0.928,0.95,0.999,1,0.961,0.646,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,0.996,0.908,0.973,0,0,1,0.985,0.97,0.991,0,0.94,0.397,1,,,,1,0,1,0,0,1,1,1,1,0,1,0,1
1,1,1,1,1,1,1,1,0.996,1,1,1,0.994,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.99,0.869,1,0,1,1,0.99,0.87,1,1,0.83,0.844,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.99,1,1,1,0.961,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.946,0.902,0.936,0,1,0.5,0.996,0.91,0.827,1,0.932,0.799,0.583,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,0.74,0.518,0.58,0,1,0.5,0.928,0.5,0.936,1,0.83,0.542,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,0.972,0.248,0.992,0.263,0,0,0.92,0.71,0.997,0,0.328,0.263,1,,,,1,0,1,0,0,0,1,1,1,0,0,0,1
1,0,0.999,0.846,0.999,0,1,1,0.99,0.96,1,1,0.961,0.801,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,0,0.996,1,0.99,1,1,1,0.996,0.99,0.927,1,0.968,0.999,0.999,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.984,1,1,1,1,0.935,0.85,1,1,0.556,0.882,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.986,0.751,0.991,0,1,0.5,0.99,0.96,0.997,1,0.961,0.691,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,0,1,0.994,0.998,1,1,1,1,0.81,0.997,1,0.391,0.994,1,,,,1,0,1,1,1,1,1,1,1,1,0,1,1
1,1,0.005,0.129,0.452,0,0,1,1,0.68,1,1,0.742,0.304,1,,,,1,0,0,0,0,1,1,1,1,1,1,0,1
1,0,1,0.591,1,0,1,0.5,0.99,0.66,0.999,1,0.83,0.524,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,0,1,0.999,1,1,1,1,0.928,1,1,1,0.961,0.999,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.996,1,1,1,0.968,0.978,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0.997,1,1,1,1,1,0.89,0.999,1,0.714,0.991,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.982,0.094,0.867,0,0,0,0.021,0.37,0.998,0,0.085,0.16,1,,,,1,0,1,0,0,0,0,0,1,0,0,0,1
1,0,1,1,1,1,1,1,0.985,0.98,1,1,0.94,0.998,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,0.5,0.996,0.99,1,1,0.994,0.994,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,0.998,1,0,1,0.985,0.96,0.972,1,0.994,0.568,1,,,,1,0,1,1,0,1,1,1,1,1,1,1,1
1,1,0.994,1,0.996,1,1,1,0.985,0.94,0.896,1,0.994,0.988,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0.763,0.998,0,1,0.5,0.41,0.82,0.997,1,0.83,0.699,1,,,,1,0,1,0,1,1,0,1,1,1,1,1,1
1,1,0.95,0.148,0.91,0,0,0,1,0.65,0.928,0,0.714,0.238,1,,,,1,0,1,0,0,0,1,1,1,0,1,0,1
1,1,1,0.941,0.999,0.658,1,1,0.99,0.94,1,1,0.961,0.976,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.996,0.296,0.996,0,0,0,0.92,0.7,0.987,0,0.085,0.239,1,,,,1,0,1,0,0,0,1,1,1,0,0,0,1
1,0,0.843,0.365,0.648,0,0,0,0.128,0.57,0.837,0,0.328,0.295,0.963,,,,1,0,1,0,0,0,0,1,1,0,0,0,1
1,0,1,0.975,1,1,0,1,0.996,0.91,0.997,1,0.932,0.759,1,,,,1,0,1,1,0,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,0.996,0.98,1,1,0.994,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.999,0.413,0.998,0,0,1,1,0.75,0.968,0,0.714,0.341,1,,,,1,0,1,0,0,1,1,1,1,0,1,0,1
1,1,1,1,1,1,1,1,1,0.98,1,1,0.83,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,0.91,0.418,0.65,0,0,0.5,0.41,0.58,0.711,1,0.83,0.462,1,,,,1,0,1,0,0,1,0,1,1,1,1,0,1
1,1,1,0.967,1,1,1,1,0.928,0.96,1,1,0.961,0.965,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0.997,1,1,1,1,0.928,0.98,1,1,0.961,0.998,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,0.162,0.307,0.328,0,0,0,0.41,0.49,0.522,1,0.83,0.281,1,,,,1,0,0,0,0,0,0,0,1,1,1,0,1
1,1,0.223,0.14,0.251,0,0,0,0.128,0.23,0.624,0,0.328,0.203,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0.118,0.177,0.028,0,0,0,0.128,0.06,0.02,0,0.085,0.143,0.039,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,0.996,1,1,1,0.968,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,0.996,1,1,1,0.994,0.991,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,0.998,1,1,1,1,1,0.985,0.95,1,1,0.902,0.991,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,0.985,0.163,0.692,0,0,0,0.026,0.27,0.997,1,0.192,0.332,1,,,,1,0,1,0,0,0,0,0,1,1,0,0,1
1,0,0.998,0.997,0.998,0.112,1,1,0.996,1,0.981,1,0.994,0.85,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,0,0.999,0.756,1,0,1,1,0.958,0.8,1,1,0.83,0.876,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,0,0.856,0.629,0.68,0,1,1,0.41,0.78,0.146,1,0.83,0.584,0.998,,,,1,0,1,0,1,1,0,1,0,1,1,1,1
1,0,0.303,0.99,0.429,1,0,0,0.833,0.72,0.339,0,0.328,0.689,1,,,,1,0,0,1,0,0,1,1,0,0,0,1,1
1,0,1,1,1,1,1,1,0.996,1,1,1,0.994,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.997,0.981,0.999,1,1,1,0.996,0.97,0.999,1,0.932,0.918,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,0.997,0.581,0.991,0,0,0.5,0.933,0.9,0.974,0,0.596,0.391,0.999,,,,1,0,1,0,0,1,1,1,1,0,1,0,1
1,1,1,1,1,1,1,1,0.996,1,1,1,0.994,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0.945,1,0.004,1,0.5,0.996,0.98,0.993,1,0.968,0.613,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,0.996,1,1,1,0.994,0.999,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.875,1,0,1,0.5,0.928,0.98,1,1,0.83,0.847,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.996,1,1,1,0.968,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.998,0.413,0.99,0,0,0,0.928,0.79,0.999,1,0.83,0.361,1,,,,1,0,1,0,0,0,1,1,1,1,1,0,1
1,1,0.99,0.565,0.908,0,0,0,0,0.77,0.973,0,0.753,0.18,0.871,,,,1,0,1,0,0,0,0,1,1,0,1,0,1
1,0,1,0.871,1,1,1,1,0.928,0.96,1,1,0.961,0.908,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.996,0.996,0.992,1,1,1,0.985,0.99,0.958,1,0.94,0.987,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,0.5,0.996,0.99,0.999,1,0.968,0.637,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.984,1,1,1,1,0.99,0.97,1,1,0.961,0.99,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.985,0.97,1,0,0.94,0.987,1,,,,1,0,1,1,1,1,1,1,1,0,1,1,1
1,1,1,0.953,1,1,1,1,0.99,0.95,1,1,0.83,0.859,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.416,1,0,0,1,1,0.84,1,0,0.714,0.45,1,,,,1,0,1,0,0,1,1,1,1,0,1,0,1
1,0,1,1,1,1,1,1,0.996,1,1,1,0.968,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.995,1,0.997,1,1,0.996,1,0.999,1,0.994,0.969,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,0.994,0.209,0.974,0,0,0,0.021,0.35,0.998,0,0.085,0.227,1,,,,1,0,1,0,0,0,0,0,1,0,0,0,1
1,1,0.999,0.614,0.998,0,1,1,1,0.95,0.995,1,0.936,0.543,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,0.996,1,1,1,0.994,1,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.985,0.97,1,1,0.94,0.998,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.996,1,0.056,1,1,0.996,0.99,1,1,0.994,0.974,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.996,1,1,1,0.994,0.995,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.545,1,0,0,0.5,0.996,0.82,1,1,0.675,0.338,1,,,,1,0,1,0,0,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,0.996,0.97,0.999,1,0.968,0.996,1,,,,1,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.903,1,0,1,0.5,0.996,0.98,1,1,0.994,0.761,1,,,,1,0,1,0,1,1,1,1,1,1,1,1,1
0,0,0,0.13,0,0,0,0,0,0,0,0,0.091,0.169,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.125,0,0,0,0.5,0,0.01,0,0,0.024,0.196,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.194,0,0,0,0,0,0.07,0.001,0,0.35,0.22,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.246,0,0,0,0,0,0.08,0,0,0.091,0.146,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.06,0,0,0,0,0.055,0.01,0,0,0.024,0.165,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.081,0,0,0,0,0.055,0.02,0,0,0.091,0.207,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.083,0.01,0,0,0,0.055,0.17,0,0,0.35,0.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.062,0,0,0,0,0,0,0,0,0.065,0.122,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.171,0,0,0,0.5,0.882,0.36,0,1,0.35,0.254,0,,,,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,0,0.074,0,0,0,0,0.055,0,0,0,0.091,0.129,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.026,0.001,0,0,0,0.055,0,0,0,0.091,0.117,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004,0.837,0.421,0,1,0.5,0.909,0.69,0.297,1,0.495,0.791,0.211,,,,0,0,0,0,1,1,1,1,0,1,0,1,0
0,0,0.35,0.183,0.085,0,0,0,0.077,0.36,0.118,0,0.35,0.241,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.007,0.046,0.005,0,0,0,0.055,0.2,0.009,0,0.35,0.191,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.293,0,0,0,0.5,0,0.03,0.002,0,0.35,0.242,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0.069,0,0,0,0.5,0,0.04,0,0,0.024,0.25,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0.311,0,0,0,1,0,0.22,0,1,0.563,0.399,0,,,,0,0,0,0,0,1,0,0,0,1,1,0,0
0,0,0,0.103,0,0,0,1,0,0.04,0,1,0.495,0.327,0,,,,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0.541,0.013,0,0,0,0,0.12,0.003,0,0.338,0.389,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.08,0,0,0,0.5,0,0.15,0,1,0.35,0.285,0,,,,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0.001,0.244,0,0,0,0,0,0.09,0,0,0.35,0.242,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.323,0,0,0,0.5,0,0.05,0,0,0.091,0.267,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0.38,0.264,0.486,0,0,0.5,0.379,0.42,0.498,1,0.841,0.535,0.03,,,,1,0,0,0,0,1,0,0,0,1,1,1,0
0,0,0,0.189,0,0,0,0,0.055,0.07,0,1,0.116,0.342,0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0.067,0.244,0.001,0,0,0,0,0.11,0.007,0,0.091,0.263,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.079,0,0,0,0.5,0,0,0,0,0.091,0.129,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0.266,0.224,0.076,0,0,0.5,0.055,0.15,0.219,0,0.35,0.221,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.372,0.002,0,0,0,0.379,0.37,0.032,1,0.841,0.344,0,,,,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0.064,0,0,0,0,0,0,0,0,0.091,0.103,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.057,0,0,0,0,0,0.04,0,0,0.091,0.09,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.418,0.473,0.013,0,0,0,0.379,0.51,0.221,1,0.841,0.378,0,,,,0,0,0,0,0,0,0,1,0,1,1,0,0
0,1,0.925,0.393,0.508,0,1,0,1,0.74,0.259,1,0.964,0.567,0,,,,0,0,1,0,1,0,1,1,0,1,1,1,0
0,0,0,0.024,0,0,0,0,0,0.05,0,0,0.091,0.11,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.221,0,0,0,0,0.077,0.04,0,0,0.091,0.186,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001,0.488,0.001,0,0,0.5,0.379,0.58,0.008,1,0.841,0.515,0,,,,0,0,0,0,0,1,0,1,0,1,1,1,0
0,1,0,0.133,0,0,0,0,0,0.04,0,1,0.495,0.234,0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0.002,0.216,0.001,0,0,0,0.055,0.19,0.001,0,0.091,0.195,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.148,0,0,0,0,0,0.09,0,0,0.116,0.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.093,0,0,0,0,0,0.01,0,0,0.35,0.162,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.002,0.288,0,0,0,0,0,0.16,0.003,0,0.116,0.297,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.04,0.304,0.003,0,0,0,1,0.56,0.047,1,0.841,0.41,0,,,,0,0,0,0,0,0,1,1,0,1,1,0,0
0,1,0,0.276,0.003,0,0,1,0,0.22,0.008,0,0.338,0.353,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0.043,0,0,0,0,0,0,0,0,0.065,0.126,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.018,0.571,0.004,0,1,1,1,0.46,0,1,0.338,0.636,0,,,,0,0,0,0,1,1,1,0,0,1,0,1,0
0,0,0,0.153,0,0,0,0,0.055,0.01,0,0,0.091,0.146,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.164,0,0,0,0.5,0,0.05,0,0,0.091,0.2,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0.13,0,0,0,0,0,0.03,0,0,0.35,0.229,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.063,0,0,0,0,0.055,0.01,0,0,0.091,0.117,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.387,0,0,0,1,0,0.05,0,1,0.495,0.336,0,,,,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0.186,0,0,0,0,0.05,0,0,0,0.024,0.219,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.076,0,0,0,0,0.05,0,0,0,0.024,0.152,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.241,0,0,0,0.5,0.033,0.06,0,1,0.407,0.365,0,,,,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0.305,0,0,0,0.5,0,0.23,0.001,1,0.833,0.412,0,,,,0,0,0,0,0,1,0,0,0,1,1,0,0
0,1,0,0.078,0,0,0,0,0,0.07,0.001,0,0.35,0.225,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.001,0.237,0,0,0,0,0,0.18,0,1,0.35,0.287,0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0.308,0,0,0,0,0.882,0.21,0,1,0.35,0.352,0,,,,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0.057,0,0,0,0,0,0,0,0,0.091,0.203,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.005,0.202,0.03,0,0,1,0,0.46,0.016,1,0.116,0.272,0,,,,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0.227,0,0,0,0.5,0.882,0.1,0,0,0.091,0.197,0,,,,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,0,0.084,0,0,0,0,0,0.01,0,0,0.35,0.152,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.116,0,0,0,0,0,0,0,0,0.091,0.195,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.128,0,0,0,0,0,0.01,0,0,0.091,0.231,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001,0.099,0,0,0,0.5,0,0.24,0.001,1,0.35,0.31,0,,,,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0.075,0,0,0,0.5,0,0,0,0,0.024,0.126,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0.18,0,0,0,0,0,0.03,0,0,0.024,0.167,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.121,0.108,0,0,0.5,0.055,0.2,0.005,0,0.091,0.178,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0.221,0,0,0,0.5,0,0.01,0,1,0.091,0.304,0,,,,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0.07,0,0,0,0,0,0.02,0,0,0.091,0.14,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.049,0,0,0,0,0,0,0,0,0.091,0.205,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.114,0,0,0,0,0.056,0.02,0,0,0.024,0.179,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
